# name: 안석현
# student_id: 20252706
# mouse_id: F3
# video: f3_oft.mp4
# cm_per_px: 0.0681350925094999
frame,timestamp_s,x,y,area
491,32.840,852,466,5096
492,32.907,836,433,4616
493,32.974,818,397,4731
494,33.041,791,361,4368
495,33.108,756,333,4404
496,33.174,729,310,4680
497,33.241,704,287,4774
498,33.308,677,260,4782
499,33.375,659,235,4693
500,33.442,634,210,4614
501,33.509,610,186,4871
502,33.576,589,159,4783
503,33.643,562,136,5175
504,33.710,547,126,5257
505,33.776,539,121,5090
506,33.843,529,120,5255
507,33.910,524,116,5205
508,33.977,524,115,4860
509,34.044,529,119,4844
510,34.111,534,123,4699
511,34.178,536,125,4459
512,34.245,528,131,4054
513,34.312,515,128,4186
514,34.378,492,122,4847
515,34.445,460,117,6042
516,34.512,421,116,6410
517,34.579,383,126,5612
518,34.646,359,124,5514
519,34.713,349,122,5646
520,34.780,344,125,5194
521,34.847,337,128,4802
522,34.913,328,123,4899
523,34.980,323,119,4568
524,35.047,323,117,4535
525,35.114,329,118,5237
526,35.181,348,116,5466
527,35.248,366,115,5425
528,35.315,375,118,4933
529,35.382,369,128,5437
530,35.449,363,149,5928
531,35.515,357,178,6215
532,35.582,354,222,6203
533,35.649,364,272,5900
534,35.716,380,318,5861
535,35.783,395,362,6658
536,35.850,415,397,6730
537,35.917,430,421,7288
538,35.984,443,442,7577
539,36.050,465,466,7448
540,36.117,477,485,7779
541,36.184,488,509,8184
542,36.251,505,528,7815
543,36.318,523,549,7445
544,36.385,532,570,8014
545,36.452,543,594,8447
546,36.519,558,613,7564
547,36.586,561,618,7444
548,36.652,562,626,7009
549,36.719,565,634,6141
550,36.786,567,638,5568
551,36.853,569,642,5069
552,36.920,572,644,4739
553,36.987,570,644,4801
554,37.054,570,639,5800
555,37.121,561,629,6935
556,37.188,557,624,6843
557,37.254,565,622,6940
558,37.321,588,624,6930
559,37.388,624,626,7437
560,37.455,669,628,7999
561,37.522,723,620,7871
562,37.589,769,606,7827
563,37.656,799,598,8199
564,37.723,830,582,7551
565,37.789,839,573,7682
566,37.856,849,562,7431
567,37.923,853,545,6865
568,37.990,856,538,6217
569,38.057,857,536,5892
570,38.124,860,538,5512
571,38.191,861,541,5293
572,38.258,859,547,5135
573,38.325,861,551,4934
574,38.391,864,554,4247
575,38.458,871,559,3463
576,38.525,876,561,2904
577,38.592,878,562,2511
578,38.659,878,563,2475
579,38.726,877,564,2545
580,38.793,877,567,2627
581,38.860,876,569,2902
582,38.927,877,577,3799
583,38.993,874,578,4794
584,39.060,870,573,5140
585,39.127,868,574,5359
586,39.194,871,582,6132
587,39.261,872,593,5759
588,39.328,872,600,5429
589,39.395,864,604,6023
590,39.462,847,607,7614
591,39.528,819,617,8428
592,39.595,784,627,8673
593,39.662,735,630,7645
594,39.729,690,624,7414
595,39.796,647,621,7448
596,39.863,597,614,6983
597,39.930,561,611,6707
598,39.997,536,612,6555
599,40.064,518,613,6780
600,40.130,507,616,6874
601,40.197,514,618,5878
602,40.264,514,632,6816
603,40.331,516,635,6500
604,40.398,516,638,5771
605,40.465,508,642,5349
606,40.532,501,647,4943
607,40.599,495,651,4232
608,40.665,491,654,4040
609,40.732,492,653,3950
610,40.799,491,653,3907
611,40.866,495,651,4289
612,40.933,498,648,4831
613,41.000,498,647,5169
614,41.067,503,645,5125
615,41.134,515,633,4794
616,41.201,518,626,5325
617,41.267,509,623,5889
618,41.334,484,624,6955
619,41.401,456,620,7609
620,41.468,431,604,7946
621,41.535,404,567,7452
622,41.602,388,525,7330
623,41.669,379,468,6432
624,41.736,377,415,5969
625,41.803,379,381,6059
626,41.869,395,344,5483
627,41.936,425,315,4984
628,42.003,453,293,4681
629,42.070,487,275,5566
630,42.137,507,259,5736
631,42.204,527,245,5499
632,42.271,542,242,5215
633,42.338,566,234,4777
634,42.404,592,229,5002
635,42.471,623,225,4659
636,42.538,649,231,5697
637,42.605,673,229,5800
638,42.672,687,227,5857
639,42.739,686,228,6159
640,42.806,684,228,6340
641,42.873,682,228,6463
642,42.940,677,230,6041
643,43.006,677,229,5519
644,43.073,677,229,5353
645,43.140,678,228,5927
646,43.207,680,227,6232
647,43.274,680,229,6393
648,43.341,674,229,5579
649,43.408,676,223,4892
650,43.475,696,206,4517
651,43.541,721,183,4552
652,43.608,750,162,4170
653,43.675,768,145,4611
654,43.742,778,134,5831
655,43.809,776,133,6077
656,43.876,773,131,6423
657,43.943,765,136,5643
658,44.010,754,157,3917
659,44.077,756,161,3703
660,44.143,779,152,4524
661,44.210,816,136,5857
662,44.277,832,125,5808
663,44.344,832,123,5686
664,44.411,833,119,5640
665,44.478,837,114,5029
666,44.545,839,110,4452
667,44.612,842,106,3850
668,44.679,844,103,3301
669,44.745,845,103,3188
670,44.812,845,103,3246
671,44.879,843,104,3523
672,44.946,841,110,4241
673,45.013,839,116,4808
674,45.080,839,115,5412
675,45.147,831,115,5951
676,45.214,804,109,6460
677,45.280,774,104,6807
678,45.347,731,102,6657
679,45.414,680,108,6428
680,45.481,635,123,6392
681,45.548,588,141,5609
682,45.615,550,159,5774
683,45.682,520,170,5921
684,45.749,484,186,5815
685,45.816,452,205,5840
686,45.882,420,219,5868
687,45.949,390,241,5295
688,46.016,369,258,4989
689,46.083,354,267,4926
690,46.150,362,274,4124
691,46.217,362,296,5279
692,46.284,356,330,6215
693,46.351,348,376,6549
694,46.418,347,428,6848
695,46.484,346,464,7345
696,46.551,352,492,7440
697,46.618,362,513,7554
698,46.685,367,535,7951
699,46.752,375,571,8242
700,46.819,381,600,8437
701,46.886,381,616,8612
702,46.953,381,618,8806
703,47.019,381,608,8410
704,47.086,380,602,7928
705,47.153,386,609,8329
706,47.220,393,623,8551
707,47.287,404,629,8094
708,47.354,414,630,8045
709,47.421,421,626,8180
710,47.488,444,622,8328
711,47.555,477,621,8464
712,47.621,530,611,7426
713,47.688,582,587,6495
714,47.755,620,569,6822
715,47.822,660,546,6347
716,47.889,688,523,6987
717,47.956,722,494,7179
718,48.023,747,460,6459
719,48.090,762,417,5950
720,48.156,770,376,6032
721,48.223,773,325,5363
722,48.290,774,292,6088
723,48.357,775,256,5584
724,48.424,767,220,4813
725,48.491,766,190,5104
726,48.558,768,151,5036
727,48.625,765,132,6542
728,48.692,764,128,6671
729,48.758,760,121,6326
730,48.825,758,115,5620
731,48.892,757,111,5252
732,48.959,757,108,4698
733,49.026,760,106,4547
734,49.093,760,106,4598
735,49.160,764,111,4867
736,49.227,764,117,5188
737,49.294,751,121,4828
738,49.360,734,119,5486
739,49.427,707,111,6197
740,49.494,670,108,7051
741,49.561,621,112,6894
742,49.628,568,131,6068
743,49.695,522,147,6261
744,49.762,476,167,5637
745,49.829,442,181,6187
746,49.895,409,200,6098
747,49.962,379,222,5493
748,50.029,350,232,5413
749,50.096,339,236,4725
750,50.163,335,242,4095
751,50.230,325,242,4102
752,50.297,317,241,3298
753,50.364,311,240,2750
754,50.431,309,237,2674
755,50.497,308,233,2528
756,50.564,306,238,2605
757,50.631,305,240,2350
758,50.698,304,241,2183
759,50.765,304,241,2215
760,50.832,311,239,2914
761,50.899,322,241,3172
762,50.966,324,244,3803
763,51.033,323,255,4219
764,51.099,325,273,5257
765,51.166,332,301,6083
766,51.233,352,338,7084
767,51.300,395,374,7489
768,51.367,447,403,7435
769,51.434,490,425,7780
770,51.501,542,442,7002
771,51.568,577,456,7374
772,51.634,610,463,6511
773,51.701,643,450,6420
774,51.768,677,432,6333
775,51.835,707,406,6279
776,51.902,730,386,6569
777,51.969,752,364,6089
778,52.036,762,347,6116
779,52.103,765,344,6887
780,52.170,766,341,6922
781,52.236,765,339,5756
782,52.303,777,319,5572
783,52.370,794,287,4910
784,52.437,807,262,4811
785,52.504,824,238,5333
786,52.571,837,214,5683
787,52.638,841,187,4981
788,52.705,843,169,5526
789,52.771,844,156,6030
790,52.838,839,165,5684
791,52.905,834,175,5000
792,52.972,828,183,4294
793,53.039,824,184,4276
794,53.106,829,192,4813
795,53.173,836,198,5102
796,53.240,843,201,4546
797,53.307,849,206,3746
798,53.373,853,210,3172
799,53.440,856,215,2711
800,53.507,856,218,2795
801,53.574,854,217,3096
802,53.641,850,211,3439
803,53.708,846,209,4395
804,53.775,841,212,5024
805,53.842,837,228,5138
806,53.909,835,259,5248
807,53.975,835,305,5960
808,54.042,823,361,5807
809,54.109,812,412,6049
810,54.176,800,460,5382
811,54.243,791,501,5539
812,54.310,786,535,6193
813,54.377,778,565,5958
814,54.444,778,569,5457
815,54.510,778,566,5363
816,54.577,778,565,5283
817,54.644,777,564,5489
818,54.711,767,572,6233
819,54.778,749,589,7094
820,54.845,731,612,7596
821,54.912,717,624,6723
822,54.979,707,628,6271
823,55.046,700,631,6309
824,55.112,681,637,5871
825,55.179,670,637,6174
826,55.246,656,638,7149
827,55.313,633,634,7783
828,55.380,593,626,7778
829,55.447,540,607,7644
830,55.514,492,582,7149
831,55.581,460,562,7525
832,55.648,433,528,6845
833,55.714,420,494,7337
834,55.781,411,455,7177
835,55.848,407,405,6874
836,55.915,403,371,7608
837,55.982,402,333,7108
838,56.049,406,298,6663
839,56.116,405,267,7148
840,56.183,408,226,6455
841,56.249,412,193,6136
842,56.316,410,170,6601
843,56.383,411,145,6810
844,56.450,418,141,6913
845,56.517,428,152,5785
846,56.584,454,148,5793
847,56.651,491,138,5951
848,56.718,530,129,5984
849,56.785,573,130,6148
850,56.851,608,133,5953
851,56.918,641,132,6463
852,56.985,687,138,5465
853,57.052,720,156,5397
854,57.119,751,174,4878
855,57.186,776,200,5069
856,57.253,796,226,5134
857,57.320,818,250,4990
858,57.386,832,283,5011
859,57.453,840,315,5385
860,57.520,845,347,5800
861,57.587,842,381,5706
862,57.654,843,412,5943
863,57.721,848,440,6047
864,57.788,849,466,6501
865,57.855,850,491,6691
866,57.922,853,515,7095
867,57.988,846,538,7340
868,58.055,828,559,7756
869,58.122,809,580,8010
870,58.189,791,597,7410
871,58.256,782,602,7183
872,58.323,785,600,6474
873,58.390,794,593,6330
874,58.457,797,588,6219
875,58.524,800,586,6007
876,58.590,801,586,6217
877,58.657,796,594,6695
878,58.724,787,606,7383
879,58.791,770,615,8289
880,58.858,741,621,8509
881,58.925,702,632,8196
882,58.992,665,636,7527
883,59.059,647,640,6891
884,59.125,629,642,6153
885,59.192,616,641,6154
886,59.259,600,642,6349
887,59.326,580,644,7351
888,59.393,553,636,8193
889,59.460,512,615,7575
890,59.527,474,586,7061
891,59.594,446,557,7313
892,59.661,421,528,7777
893,59.727,397,482,7051
894,59.794,385,443,6800
895,59.861,373,415,7026
896,59.928,362,376,6444
897,59.995,353,341,5987
898,60.062,340,309,6348
899,60.129,331,270,6347
900,60.196,329,242,6339
901,60.263,328,238,6890
902,60.329,328,242,6853
903,60.396,325,239,6212
904,60.463,323,240,5745
905,60.530,319,236,5127
906,60.597,316,229,4378
907,60.664,313,223,3927
908,60.731,310,218,3538
909,60.798,309,216,3450
910,60.864,309,217,3580
911,60.931,310,217,3688
912,60.998,310,216,4044
913,61.065,313,212,5010
914,61.132,320,218,5971
915,61.199,325,225,6049
916,61.266,328,219,6346
917,61.333,335,199,6493
918,61.400,351,172,6829
919,61.466,389,139,6343
920,61.533,440,121,6955
921,61.600,495,113,7130
922,61.667,542,112,7430
923,61.734,577,116,7094
924,61.801,606,136,6199
925,61.868,632,146,6913
926,61.935,651,158,5939
927,62.001,676,174,5990
928,62.068,707,191,6104
929,62.135,744,222,6169
930,62.202,772,260,6076
931,62.269,794,298,5905
932,62.336,808,340,5403
933,62.403,818,368,5419
934,62.470,822,384,5918
935,62.537,829,399,5506
936,62.603,831,405,5569
937,62.670,827,397,5443
938,62.737,837,405,6646
939,62.804,842,411,6225
940,62.871,849,413,5253
941,62.938,859,416,4023
942,63.005,865,415,3320
943,63.072,865,414,2981
944,63.139,870,417,2344
945,63.205,874,419,1703
946,63.272,873,418,1781
947,63.339,873,418,1775
948,63.406,872,417,1979
949,63.473,867,415,2600
950,63.540,862,411,3710
951,63.607,860,402,4718
952,63.674,858,378,5044
953,63.740,851,343,5507
954,63.807,831,300,5361
955,63.874,796,254,5649
956,63.941,766,215,5836
957,64.008,729,177,5684
958,64.075,693,146,6299
959,64.142,652,116,7155
960,64.209,615,109,6488
961,64.276,582,106,7034
962,64.342,546,109,6824
963,64.409,515,117,6991
964,64.476,482,124,6913
965,64.543,446,140,6212
966,64.610,418,148,6137
967,64.677,387,155,5900
968,64.744,362,165,5507
969,64.811,364,167,5106
970,64.878,373,166,5081
971,64.944,382,164,5153
972,65.011,384,154,6210
973,65.078,385,137,6796
974,65.145,385,128,6577
975,65.212,382,117,5214
976,65.279,388,107,4209
977,65.346,396,102,3055
978,65.413,398,101,2968
979,65.479,400,101,2962
980,65.546,402,99,2728
981,65.613,404,100,2854
982,65.680,404,100,2967
983,65.747,402,102,3675
984,65.814,399,105,4371
985,65.881,398,107,5163
986,65.948,402,112,5770
987,66.015,415,114,6727
988,66.081,442,117,7090
989,66.148,484,128,6862
990,66.215,533,144,6103
991,66.282,566,158,7020
992,66.349,605,177,6807
993,66.416,636,201,6326
994,66.483,658,234,6331
995,66.550,671,276,7017
996,66.616,683,322,6053
997,66.683,690,365,6961
998,66.750,688,404,6981
999,66.817,681,443,6118
1000,66.884,670,477,6690
1001,66.951,653,507,7107
1002,67.018,636,535,8080
1003,67.085,620,555,7978
1004,67.152,609,566,6953
1005,67.218,588,582,7227
1006,67.285,553,595,7933
1007,67.352,507,609,8198
1008,67.419,462,620,8684
1009,67.486,420,619,8651
1010,67.553,396,617,9286
1011,67.620,373,608,9370
1012,67.687,359,591,9351
1013,67.754,345,582,8891
1014,67.820,333,570,7474
1015,67.887,332,564,7025
1016,67.954,328,563,6303
1017,68.021,320,563,4578
1018,68.088,315,562,3386
1019,68.155,314,564,3350
1020,68.222,316,563,3484
1021,68.289,317,567,3717
1022,68.355,318,569,3781
1023,68.422,318,572,3978
1024,68.489,323,578,5077
1025,68.556,330,585,6205
1026,68.623,331,592,6456
1027,68.690,336,591,6164
1028,68.757,327,608,7270
1029,68.824,321,621,6652
1030,68.891,319,630,5921
1031,68.957,326,640,6478
1032,69.024,334,644,7160
1033,69.091,342,644,7537
1034,69.158,349,646,6794
1035,69.225,350,647,6456
1036,69.292,352,652,5545
1037,69.359,359,661,4144
1038,69.426,370,662,3915
1039,69.493,373,661,4179
1040,69.559,373,659,4501
1041,69.626,375,657,4917
1042,69.693,380,655,5676
1043,69.760,388,655,6254
1044,69.827,405,653,7367
1045,69.894,440,654,8338
1046,69.961,485,654,7970
1047,70.028,529,650,7891
1048,70.094,563,648,7577
1049,70.161,592,646,6855
1050,70.228,613,641,6993
1051,70.295,624,642,7349
1052,70.362,644,643,6701
1053,70.429,658,640,6361
1054,70.496,657,639,5518
1055,70.563,652,640,4601
1056,70.630,652,646,3602
1057,70.696,651,651,2447
1058,70.763,652,654,2279
1059,70.830,653,654,2393
1060,70.897,654,654,2334
1061,70.964,653,655,2100
1062,71.031,655,655,2117
1063,71.098,655,656,2013
1064,71.165,651,654,2220
1065,71.231,652,653,2750
1066,71.298,650,653,2698
1067,71.365,650,650,3056
1068,71.432,646,647,3591
1069,71.499,642,645,3965
1070,71.566,643,639,5258
1071,71.633,655,634,6832
1072,71.700,674,618,7364
1073,71.767,700,582,7200
1074,71.833,710,529,7575
1075,71.900,710,481,8067
1076,71.967,699,429,7092
1077,72.034,684,389,7567
1078,72.101,682,374,7931
1079,72.168,681,373,7368
1080,72.235,686,398,6122
1081,72.302,689,417,5660
1082,72.369,688,424,5551
1083,72.435,691,423,5709
1084,72.502,702,414,6160
1085,72.569,721,400,7055
1086,72.636,741,379,7418
1087,72.703,749,367,6893
1088,72.770,749,365,6275
1089,72.837,747,359,6578
1090,72.904,745,357,6770
1091,72.970,741,347,6831
1092,73.037,733,324,6917
1093,73.104,725,297,6786
1094,73.171,708,277,6125
1095,73.238,697,267,6483
1096,73.305,689,257,6509
1097,73.372,683,249,7008
1098,73.439,661,229,6857
1099,73.506,636,211,6643
1100,73.572,641,213,6315
1101,73.639,648,219,6009
1102,73.706,649,221,5974
1103,73.773,647,221,5907
1104,73.840,645,223,6030
1105,73.907,643,225,6172
1106,73.974,645,225,5841
1107,74.041,645,225,5991
1108,74.107,639,227,6015
1109,74.174,627,231,6514
1110,74.241,628,229,5982
1111,74.308,640,223,6066
1112,74.375,647,221,6031
1113,74.442,648,219,5709
1114,74.509,642,223,5819
1115,74.576,619,242,6545
1116,74.643,587,259,7285
1117,74.709,548,281,7194
1118,74.776,522,304,6907
1119,74.843,497,320,7087
1120,74.910,467,339,6899
1121,74.977,447,355,7398
1122,75.044,425,367,7705
1123,75.111,413,376,8346
1124,75.178,426,367,6847
1125,75.245,438,359,6243
1126,75.311,460,371,7843
1127,75.378,486,386,8177
1128,75.445,523,403,8472
1129,75.512,572,416,8001
1130,75.579,615,418,7854
1131,75.646,651,417,8146
1132,75.713,687,410,7172
1133,75.780,714,392,7070
1134,75.846,736,373,7615
1135,75.913,757,342,6889
1136,75.980,770,321,7397
1137,76.047,784,297,6939
1138,76.114,794,272,6944
1139,76.181,809,252,7509
1140,76.248,818,232,8155
1141,76.315,826,216,7479
1142,76.382,832,203,7441
1143,76.448,830,197,7099
1144,76.515,821,187,6599
1145,76.582,814,162,6448
1146,76.649,808,137,7213
1147,76.716,795,122,7359
1148,76.783,785,118,7234
1149,76.850,782,114,6816
1150,76.917,778,108,5745
1151,76.984,775,104,4882
1152,77.050,772,100,4077
1153,77.117,771,101,4059
1154,77.184,777,104,4836
1155,77.251,785,106,5583
1156,77.318,789,106,5954
1157,77.385,786,109,6569
1158,77.452,771,112,7220
1159,77.519,744,116,7667
1160,77.585,708,121,8385
1161,77.652,667,127,6821
1162,77.719,631,135,7344
1163,77.786,594,138,7712
1164,77.853,549,145,7212
1165,77.920,513,154,8087
1166,77.987,469,164,7436
1167,78.054,436,181,7457
1168,78.121,414,192,7752
1169,78.187,393,203,6961
1170,78.254,383,211,6558
1171,78.321,381,211,5942
1172,78.388,381,202,5898
1173,78.455,372,194,6130
1174,78.522,354,176,6552
1175,78.589,337,157,6395
1176,78.656,330,137,6491
1177,78.722,328,129,6066
1178,78.789,323,123,5145
1179,78.856,318,120,4277
1180,78.923,316,118,4009
1181,78.990,314,115,3537
1182,79.057,316,110,3154
1183,79.124,316,112,3568
1184,79.191,316,113,3641
1185,79.258,316,113,3670
1186,79.324,316,112,3553
1187,79.391,317,113,3548
1188,79.458,322,120,4680
1189,79.525,325,128,5643
1190,79.592,329,131,6536
1191,79.659,341,129,7426
1192,79.726,362,123,7918
1193,79.793,400,116,7957
1194,79.860,441,119,8171
1195,79.926,497,131,7957
1196,79.993,540,142,7898
1197,80.060,582,156,8223
1198,80.127,614,163,8680
1199,80.194,648,168,8381
1200,80.261,675,178,8253
1201,80.328,710,186,8123
1202,80.395,747,205,7567
1203,80.461,775,236,7601
1204,80.528,795,275,7567
1205,80.595,804,315,7925
1206,80.662,812,343,7268
1207,80.729,811,338,6436
1208,80.796,813,337,7105
1209,80.863,823,330,7779
1210,80.930,836,329,6906
1211,80.997,846,332,5878
1212,81.063,852,332,4864
1213,81.130,857,333,3943
1214,81.197,856,333,3648
1215,81.264,863,334,2877
1216,81.331,865,333,2699
1217,81.398,864,333,2834
1218,81.465,863,333,2911
1219,81.532,863,334,3016
1220,81.599,854,334,3880
1221,81.665,855,335,3775
1222,81.732,861,334,3352
1223,81.799,863,336,3189
1224,81.866,863,336,3212
1225,81.933,858,337,3697
1226,82.000,854,340,4355
1227,82.067,852,338,4959
1228,82.134,850,326,5558
1229,82.200,844,303,6729
1230,82.267,830,263,6945
1231,82.334,811,223,6978
1232,82.401,782,193,7026
1233,82.468,755,164,7357
1234,82.535,727,137,8038
1235,82.602,712,123,8217
1236,82.669,692,113,7262
1237,82.736,681,112,6817
1238,82.802,678,107,5642
1239,82.869,676,104,4666
1240,82.936,673,103,4175
1241,83.003,674,103,4291
1242,83.070,676,105,4534
1243,83.137,677,105,4616
1244,83.204,677,106,4771
1245,83.271,677,106,4897
1246,83.337,679,106,5130
1247,83.404,683,110,5546
1248,83.471,690,109,5920
1249,83.538,698,109,6337
1250,83.605,703,109,6607
1251,83.672,711,109,6888
1252,83.739,721,109,7377
1253,83.806,727,110,7640
1254,83.873,740,109,7957
1255,83.939,758,102,6992
1256,84.006,787,99,6192
1257,84.073,817,102,5354
1258,84.140,830,103,4904
1259,84.207,838,103,4070
1260,84.274,840,102,3770
1261,84.341,841,103,3697
1262,84.408,842,105,3613
1263,84.475,839,104,4085
1264,84.541,833,101,4459
1265,84.608,832,100,4481
1266,84.675,831,100,4653
1267,84.742,832,100,4569
1268,84.809,836,100,3958
1269,84.876,838,100,3729
1270,84.943,839,101,3635
1271,85.010,839,101,3557
1272,85.076,839,101,3547
1273,85.143,839,101,3716
1274,85.210,835,102,4320
1275,85.277,830,104,5221
1276,85.344,831,107,5951
1277,85.411,834,117,7152
1278,85.478,838,133,8428
1279,85.545,849,176,7308
1280,85.612,855,232,6114
1281,85.678,855,278,6956
1282,85.745,857,317,6279
1283,85.812,855,355,7083
1284,85.879,854,375,7838
1285,85.946,853,401,7214
1286,86.013,838,418,7332
1287,86.080,814,440,7542
1288,86.147,780,465,7876
1289,86.214,752,482,8599
1290,86.280,727,497,8894
